pesq,pesq_noisy,stoi,stoi_noisy,estoi,estoi_noisy,si_sdr,si_sdr_noisy,snr,snr_noisy,segsnr,segsnr_noisy,pesq_available,snr_gain,si_sdr_gain,pesq_gain,stoi_gain,method,id,category,speaker,bg_snr_db,n_events,reverb,proc_s,rtf
3.70805025100708,3.70805025100708,0.9972075116152871,0.9972075116152871,0.9901157629088955,0.9901157629088955,31.684657967499295,31.684657967499295,31.684873803383354,31.684873803383354,33.527254321714,33.527254321714,True,0.0,0.0,0.0,0.0,unprocessed,gunshot/0032,gunshot,2300,5.47,1,False,3.600027412176132e-06,9.00006853044033e-07
3.3162176609039307,3.3162176609039307,0.9844728162257828,0.9844728162257828,0.9840611439832098,0.9840611439832099,29.815673339509836,29.815673339509836,29.816888651381678,29.816888651381678,32.45788592104724,32.45788592104724,True,0.0,0.0,0.0,0.0,unprocessed,gunshot/0033,gunshot,1995,1.91,3,False,2.8999056667089462e-06,7.249764166772366e-07
2.9979519844055176,2.9979519844055176,0.9720718278462086,0.9720718278462086,0.9627006425733492,0.9627006425733492,23.868667955807364,23.868667955807364,23.867812350005938,23.867812350005938,31.359621355634456,31.359621355634456,True,0.0,0.0,0.0,0.0,unprocessed,gunshot/0034,gunshot,6930,-2.63,4,False,2.7997884899377823e-06,6.999471224844456e-07
3.813833236694336,3.813833236694336,0.9809855905355719,0.9809855905355719,0.9766605760630884,0.9766605760630884,27.408547444285603,27.408547444285603,27.409013909207978,27.409013909207978,33.087946597416405,33.087946597416405,True,0.0,0.0,0.0,0.0,unprocessed,gunshot/0035,gunshot,7021,9.1,2,False,3.200024366378784e-06,8.00006091594696e-07
2.151745319366455,2.151745319366455,0.9536359020016125,0.9536359020016125,0.8597532151377031,0.8597532151377031,12.663889184934305,12.663889184934305,12.57529148808677,12.57529148808677,9.616123192212923,9.616123192212923,True,0.0,0.0,0.0,0.0,unprocessed,gunshot/0036,gunshot,7176,0.77,1,True,2.8999056667089462e-06,7.249764166772366e-07
1.7918202877044678,1.7918202877044678,0.9546680656083038,0.9546680656083038,0.9223325549770376,0.9223325549770376,13.886980617118347,13.886980617118347,13.877623938834684,13.877623938834684,12.95586824738309,12.95586824738309,True,0.0,0.0,0.0,0.0,unprocessed,gunshot/0037,gunshot,1221,-0.94,2,True,5.00003807246685e-06,1.2500095181167126e-06
1.6046476364135742,1.6046476364135742,0.6501305161483576,0.6501305161483576,0.6116905841175294,0.6116905841175293,6.483545377076975,6.483545377076975,6.4301264358287735,6.4301264358287735,3.5187827993736396,3.5187827993736396,True,0.0,0.0,0.0,0.0,unprocessed,gunshot/0038,gunshot,1188,-3.9,2,True,3.00002284348011e-06,7.500057108700275e-07
2.6224205493927,2.6224205493927,0.9960554949830396,0.9960554949830396,0.9933303592291285,0.9933303592291284,15.268964200950151,15.268964200950151,15.266292030906047,15.266292030906047,33.22104063622742,33.22104063622742,True,0.0,0.0,0.0,0.0,unprocessed,gunshot/0039,gunshot,1995,-1.6,1,False,3.0999071896076202e-06,7.749767974019051e-07
1.4958078861236572,1.4958078861236572,0.9611775446532674,0.9611775446532674,0.8592126209173033,0.8592126209173034,11.384130464874804,11.384130464874804,11.394962114250305,11.394962114250305,10.408361098431135,10.408361098431135,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0000,artillery,5142,-1.34,3,True,3.8000289350748062e-06,9.500072337687016e-07
3.522458076477051,3.522458076477051,0.9546245609070334,0.9546245609070334,0.9457731680978337,0.9457731680978337,26.433743555467085,26.433743555467085,26.435414299350704,26.435414299350704,31.936787044800926,31.936787044800926,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0001,artillery,61,14.31,1,False,3.00002284348011e-06,7.500057108700275e-07
2.640202760696411,2.640202760696411,0.9861622260325548,0.9861622260325548,0.9585078058750427,0.9585078058750428,15.774632525101975,15.774632525101975,15.773335308387972,15.773335308387972,30.535479848986064,30.535479848986064,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0002,artillery,8463,11.2,1,False,3.400025889277458e-06,8.500064723193645e-07
1.8417468070983887,1.8417468070983887,0.9438138792491091,0.9438138792491091,0.9115808364358192,0.9115808364358192,16.04117407345299,16.04117407345299,15.975038129140565,15.975038129140565,13.000182334370848,13.000182334370848,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0003,artillery,3570,10.35,1,True,3.400025889277458e-06,8.500064723193645e-07
1.9858102798461914,1.9858102798461914,0.9780144844325018,0.9780144844325018,0.9624688140305595,0.9624688140305595,13.866019047049969,13.866019047049969,13.859238553394267,13.859238553394267,27.900968262567577,27.900968262567577,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0004,artillery,3570,6.43,2,False,2.499902620911598e-06,6.249756552278996e-07
1.5547269582748413,1.5547269582748413,0.9455205544985449,0.9455205544985449,0.850335725543336,0.850335725543336,9.611813912458368,9.611813912458368,9.607414558494712,9.607414558494712,7.833085838336332,7.833085838336332,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0005,artillery,7127,8.98,2,True,3.8000289350748062e-06,9.500072337687016e-07
2.744131565093994,2.744131565093994,0.9910847931063335,0.9910847931063335,0.978004153800134,0.978004153800134,14.757554679570175,14.757554679570175,14.726509876976985,14.726509876976985,32.781950732732255,32.781950732732255,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0006,artillery,3575,2.99,1,False,2.800021320581436e-06,7.00005330145359e-07
2.348884105682373,2.348884105682373,0.9784549076103608,0.9784549076103608,0.9242136331674867,0.9242136331674866,14.29722550530933,14.29722550530933,14.29424721695722,14.29424721695722,11.202739702627024,11.202739702627024,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0007,artillery,8463,0.05,1,True,3.0999071896076202e-06,7.749767974019051e-07
1.3254265785217285,1.3254265785217285,0.9351461212679377,0.9351461212679377,0.803378636506789,0.8033786365067889,7.184281673433738,7.184281673433738,7.193796039177994,7.193796039177994,5.654519757238873,5.654519757238873,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0008,artillery,1995,14.31,1,True,2.600019797682762e-06,6.500049494206905e-07
1.737135648727417,1.737135648727417,0.9436018488933542,0.9436018488933542,0.8632820154851824,0.8632820154851824,12.572762545610436,12.572762545610436,12.5927479771632,12.5927479771632,12.211486541578623,12.211486541578623,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0009,artillery,8463,11.34,2,True,3.00002284348011e-06,7.500057108700275e-07
1.4030582904815674,1.4030582904815674,0.8918866626657266,0.8918866626657266,0.8097903929472584,0.8097903929472584,5.676839251410658,5.676839251410658,5.712409317840281,5.712409317840281,8.274776079443532,8.274776079443532,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0010,artillery,3729,0.2,2,True,2.7997884899377823e-06,6.999471224844456e-07
1.938246488571167,1.938246488571167,0.9199024714989409,0.9199024714989409,0.848384272956249,0.8483842729562489,6.727625381836914,6.727625381836914,6.739790978664571,6.739790978664571,22.683108488164834,22.683108488164834,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0011,artillery,61,6.51,3,False,3.300141543149948e-06,8.25035385787487e-07
3.6788511276245117,3.6788511276245117,0.9476684815153461,0.9476684815153461,0.9239654302034105,0.9239654302034105,17.544970910411116,17.544970910411116,17.54649439198439,17.54649439198439,30.57205535721678,30.57205535721678,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0012,artillery,1320,10.67,1,False,3.700144588947296e-06,9.25036147236824e-07
2.671621799468994,2.671621799468994,0.9715478002507233,0.9715478002507233,0.9428033010822938,0.9428033010822938,9.04347413086578,9.04347413086578,9.03330672193524,9.03330672193524,27.75745451545966,27.75745451545966,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0013,artillery,7176,9.2,2,False,3.8000289350748062e-06,9.500072337687016e-07
4.212928295135498,4.212928295135498,0.9999999999981743,0.9999999999981743,0.9999999998646354,0.9999999998646354,31.996702265758493,31.996702265758493,31.996988356274024,31.996988356274024,34.68149434307514,34.68149434307514,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0014,artillery,1221,7.03,1,False,2.800021320581436e-06,7.00005330145359e-07
1.071121096611023,1.071121096611023,0.7096617583080232,0.7096617583080232,0.5115238422143792,0.5115238422143792,-6.042669880586184,-6.042669880586184,-6.458306175109466,-6.458306175109466,-4.860234720111669,-4.860234720111669,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0015,artillery,3570,-1.42,3,True,2.800021320581436e-06,7.00005330145359e-07
1.3433012962341309,1.3433012962341309,0.777119526231093,0.777119526231093,0.6189616798757059,0.6189616798757059,4.1283752712774255,4.1283752712774255,4.18061755566384,4.18061755566384,2.876270360232661,2.876270360232661,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0016,artillery,672,-1.54,1,True,2.9001384973526e-06,7.2503462433815e-07
1.3871972560882568,1.3871972560882568,0.9335875921186497,0.9335875921186497,0.8658044453721391,0.8658044453721391,7.3343586589140415,7.3343586589140415,7.112216510431434,7.112216510431434,14.352034965321506,14.352034965321506,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0017,artillery,1995,12.89,2,True,3.200024366378784e-06,8.00006091594696e-07
