pesq,stoi,estoi,si_sdr,snr,segsnr,pesq_available,pesq_noisy,stoi_noisy,estoi_noisy,si_sdr_noisy,snr_noisy,segsnr_noisy,snr_gain,si_sdr_gain,pesq_gain,stoi_gain,burst_si_sdr,burst_si_sdr_noisy,burst_snr,burst_snr_noisy,burst_frac,burst_si_sdr_gain,burst_snr_gain,method,id,category,speaker,bg_snr_db,n_events,reverb,proc_s,rtf
2.904052734375,0.9392513839277192,0.8979937823407009,7.619858012062335,7.6246279145337095,31.466082961330567,True,2.904052734375,0.9392513839277192,0.8979937823407009,7.619858012062335,7.6246279145337095,31.466082961330567,0.0,0.0,0.0,0.0,-11.047850691192263,-11.047850691192263,-10.715325332379388,-10.715325332379388,0.121578125,0.0,0.0,unprocessed,gunshot/0000,gunshot,5142,9.22,1,False,5.500158295035362e-06,1.3750395737588406e-06
1.5394258499145508,0.9448730121563927,0.795431619513726,3.8898251641682484,4.061065805240029,6.504926798527301,True,1.5394258499145508,0.9448730121563927,0.795431619513726,3.8898251641682484,4.061065805240029,6.504926798527301,0.0,0.0,0.0,0.0,1.506967965252982,1.506967965252982,1.3520720211492032,1.3520720211492032,0.25,0.0,0.0,unprocessed,gunshot/0001,gunshot,4077,6.72,2,True,5.90016134083271e-06,1.4750403352081776e-06
3.8241806030273438,0.9991601878089545,0.9987642805724912,32.4280733093195,32.428150441176896,33.87255013161075,True,3.8241806030273438,0.9991601878089545,0.9987642805724914,32.4280733093195,32.428150441176896,33.87255013161075,0.0,0.0,0.0,0.0,22.064423371506898,22.064423371506898,22.065287286906162,22.065287286906162,0.1215,0.0,0.0,unprocessed,gunshot/0002,gunshot,1580,9.58,1,False,5.00003807246685e-06,1.2500095181167126e-06
3.2802019119262695,0.999155808874499,0.9993977756636857,21.23588325904676,21.223436513052864,34.29290191554085,True,3.2802019119262695,0.999155808874499,0.9993977756636857,21.23588325904676,21.223436513052864,34.29290191554085,0.0,0.0,0.0,0.0,5.413675050231117,5.413675050231117,4.803933663739049,4.803933663739049,0.021375,0.0,0.0,unprocessed,gunshot/0003,gunshot,1580,11.33,1,False,5.299923941493034e-06,1.3249809853732586e-06
2.1303906440734863,0.9656478159174423,0.9605218117374777,14.744720727573906,14.771672366428001,32.4709188398653,True,2.1303906440734863,0.9656478159174423,0.9605218117374777,14.744720727573906,14.771672366428001,32.4709188398653,0.0,0.0,0.0,0.0,0.9359026067753028,0.9359026067753028,0.9366837992311376,0.9366837992311376,0.081,0.0,0.0,unprocessed,gunshot/0004,gunshot,5105,2.83,1,False,5.300156772136688e-06,1.325039193034172e-06
2.3308281898498535,0.967282204811773,0.9526583812540728,14.082138686995728,14.210158345576806,25.853959049399343,True,2.3308281898498535,0.967282204811773,0.9526583812540728,14.082138686995728,14.210158345576806,25.853959049399343,0.0,0.0,0.0,0.0,8.813808857954285,8.813808857954285,8.874159276630158,8.874159276630158,0.214578125,0.0,0.0,unprocessed,gunshot/0005,gunshot,1320,13.14,2,True,3.400025889277458e-06,8.500064723193645e-07
2.5386340618133545,0.9373646321149858,0.9141024175116551,12.289392605750873,12.292903805835188,28.604809240916882,True,2.5386340618133545,0.9373646321149858,0.9141024175116549,12.289392605750873,12.292903805835188,28.604809240916882,0.0,0.0,0.0,0.0,6.871488857720398,6.871488857720398,6.883653945185979,6.883653945185979,0.25,0.0,0.0,unprocessed,gunshot/0006,gunshot,4970,5.21,2,False,2.800021320581436e-06,7.00005330145359e-07
3.6611926555633545,0.9978782759580714,0.9906142697928068,18.32438379139716,18.32477192495645,31.10180239482355,True,3.6611926555633545,0.9978782759580714,0.9906142697928068,18.32438379139716,18.32477192495645,31.10180239482355,0.0,0.0,0.0,0.0,12.789864124366485,12.789864124366485,12.783762098608953,12.783762098608953,0.125,0.0,0.0,unprocessed,gunshot/0007,gunshot,8455,1.13,1,False,4.00003045797348e-06,1.00000761449337e-06
3.373321056365967,0.9966061567394492,0.9843872915505535,20.303751696669387,20.180851501176956,19.691713223459104,True,3.373321056365967,0.9966061567394492,0.9843872915505535,20.303751696669387,20.180851501176956,19.691713223459104,0.0,0.0,0.0,0.0,-29.09191183584702,-29.09191183584702,-50.81308526392089,-50.81308526392089,0.0090625,0.0,0.0,unprocessed,gunshot/0008,gunshot,7021,8.37,1,True,3.8000289350748062e-06,9.500072337687016e-07
3.700113534927368,0.999980125202178,0.9999095705636887,21.835894844071024,21.83545999257789,34.283970890901536,True,3.700113534927368,0.999980125202178,0.9999095705636887,21.835894844071024,21.83545999257789,34.283970890901536,0.0,0.0,0.0,0.0,-10.962776406336559,-10.962776406336559,-11.943882158616715,-11.943882158616715,0.01121875,0.0,0.0,unprocessed,gunshot/0009,gunshot,3570,13.71,1,False,4.600035026669502e-06,1.1500087566673756e-06
3.348283052444458,0.9936651049605969,0.9863322791430371,22.617725253910134,22.627662076423952,33.51485092559595,True,3.348283052444458,0.9936651049605969,0.9863322791430371,22.617725253910134,22.627662076423952,33.51485092559595,0.0,0.0,0.0,0.0,11.422933793895702,11.422933793895702,11.551602770442248,11.551602770442248,0.18875,0.0,0.0,unprocessed,gunshot/0010,gunshot,7021,11.06,3,False,3.500143066048622e-06,8.750357665121555e-07
1.4315348863601685,0.8722144162944097,0.8551212865623332,11.545662158087444,11.525186555715766,18.738865191601896,True,1.4315348863601685,0.8722144162944097,0.8551212865623332,11.545662158087444,11.525186555715766,18.738865191601896,0.0,0.0,0.0,0.0,5.93644934071124,5.93644934071124,5.97095331379064,5.97095331379064,0.256859375,0.0,0.0,unprocessed,gunshot/0011,gunshot,1995,-2.54,3,True,5.200039595365524e-06,1.300009898841381e-06
1.1247618198394775,0.7225321617577584,0.6249429373831376,7.061636062130839,7.780283916955631,6.308895438037296,True,1.1247618198394775,0.7225321617577584,0.6249429373831378,7.061636062130839,7.780283916955631,6.308895438037296,0.0,0.0,0.0,0.0,6.170890125750487,6.170890125750487,7.073073076998528,7.073073076998528,0.47059375,0.0,0.0,unprocessed,gunshot/0012,gunshot,2094,11.86,4,True,5.400041118264198e-06,1.3500102795660496e-06
1.8405494689941406,0.9869787791276866,0.9296502955165734,17.19845262972559,17.15396879130763,12.616785595955701,True,1.8405494689941406,0.9869787791276866,0.9296502955165734,17.19845262972559,17.15396879130763,12.616785595955701,0.0,0.0,0.0,0.0,6.362013725066834,6.362013725066834,6.3270294164209195,6.3270294164209195,0.106796875,0.0,0.0,unprocessed,gunshot/0013,gunshot,4992,10.92,1,True,3.00002284348011e-06,7.500057108700275e-07
1.4429727792739868,0.8573056034202945,0.7696371039229728,5.962757826382743,5.909421271284958,5.763838574173529,True,1.4429727792739868,0.8573056034202945,0.7696371039229729,5.962757826382743,5.909421271284958,5.763838574173529,0.0,0.0,0.0,0.0,2.0730344113716597,2.0730344113716597,2.1439166277791086,2.1439166277791086,0.121640625,0.0,0.0,unprocessed,gunshot/0014,gunshot,1284,1.59,1,True,4.300149157643318e-06,1.0750372894108295e-06
3.018339157104492,0.9792692034110322,0.9610517341775598,18.762176023456306,18.807330977160454,28.465060915983454,True,3.018339157104492,0.9792692034110322,0.9610517341775598,18.762176023456306,18.807330977160454,28.465060915983454,0.0,0.0,0.0,0.0,13.32487253903886,13.32487253903886,13.391767454961167,13.391767454961167,0.36928125,0.0,0.0,unprocessed,gunshot/0015,gunshot,2830,-1.98,3,False,3.8000289350748062e-06,9.500072337687016e-07
1.4192157983779907,0.8332438127309634,0.7997469984685524,5.962764260675427,5.954921998941379,26.21903407503641,True,1.4192157983779907,0.8332438127309634,0.7997469984685525,5.962764260675427,5.954921998941379,26.21903407503641,0.0,0.0,0.0,0.0,0.940883075864352,0.940883075864352,0.9152370627985711,0.9152370627985711,0.30746875,0.0,0.0,unprocessed,gunshot/0016,gunshot,1320,3.01,4,False,6.299931555986404e-06,1.574982888996601e-06
2.9453930854797363,0.976471083529024,0.9370140955662599,16.787782597755175,16.802485443432136,32.83681945471342,True,2.9453930854797363,0.976471083529024,0.9370140955662599,16.787782597755175,16.802485443432136,32.83681945471342,0.0,0.0,0.0,0.0,11.240190410312483,11.240190410312483,11.292613059351233,11.292613059351233,0.122796875,0.0,0.0,unprocessed,gunshot/0017,gunshot,8230,5.26,1,False,4.09991480410099e-06,1.0249787010252476e-06
1.7746329307556152,0.9568031176304082,0.9077988674435065,15.140418899836616,15.119747572487901,11.69092485426706,True,1.7746329307556152,0.9568031176304082,0.9077988674435065,15.140418899836616,15.119747572487901,11.69092485426706,0.0,0.0,0.0,0.0,14.102165844642645,14.102165844642645,13.97409325765208,13.97409325765208,0.125,0.0,0.0,unprocessed,gunshot/0018,gunshot,1995,-1.98,1,True,4.800036549568176e-06,1.200009137392044e-06
1.580939769744873,0.8521507090943204,0.7531974096772146,10.080741931232742,9.970798267051235,7.192263601817268,True,1.580939769744873,0.8521507090943204,0.7531974096772146,10.080741931232742,9.970798267051235,7.192263601817268,0.0,0.0,0.0,0.0,-2.986096458846259,-2.986096458846259,-1.7184536488912847,-1.7184536488912847,0.121484375,0.0,0.0,unprocessed,gunshot/0019,gunshot,5105,4.13,1,True,3.700144588947296e-06,9.25036147236824e-07
1.7958990335464478,0.9540305302628918,0.9097465439227653,14.678451983895762,14.71848547636367,13.494357798459268,True,1.7958990335464478,0.9540305302628918,0.9097465439227654,14.678451983895762,14.71848547636367,13.494357798459268,0.0,0.0,0.0,0.0,2.6809740773372512,2.6809740773372512,2.455812027608026,2.455812027608026,0.121625,0.0,0.0,unprocessed,gunshot/0020,gunshot,4992,3.94,1,True,4.499917849898338e-06,1.1249794624745846e-06
1.5523087978363037,0.8692749430753263,0.6926858655921981,8.486678550739192,8.47544300717844,6.697507474303119,True,1.5523087978363037,0.8692749430753263,0.6926858655921979,8.486678550739192,8.47544300717844,6.697507474303119,0.0,0.0,0.0,0.0,4.691440758447507,4.691440758447507,4.8099449749356955,4.8099449749356955,0.251234375,0.0,0.0,unprocessed,gunshot/0021,gunshot,4446,-2.77,3,True,5.300156772136688e-06,1.325039193034172e-06
1.7121474742889404,0.9320473306696448,0.8357971987601467,7.596093047539379,7.749026986080817,6.205574102324926,True,1.7121474742889404,0.9320473306696448,0.8357971987601467,7.596093047539379,7.749026986080817,6.205574102324926,0.0,0.0,0.0,0.0,3.518745104030319,3.518745104030319,3.319477427013944,3.319477427013944,0.1214375,0.0,0.0,unprocessed,gunshot/0022,gunshot,5639,-4.66,1,True,5.800044164061546e-06,1.4500110410153866e-06
3.8682658672332764,0.9961493786783836,0.9922030584941203,22.449354445289373,22.448401960896373,32.695880307825725,True,3.8682658672332764,0.9961493786783836,0.9922030584941203,22.449354445289373,22.448401960896373,32.695880307825725,0.0,0.0,0.0,0.0,9.737010666434768,9.737010666434768,9.719060006932462,9.719060006932462,0.1215,0.0,0.0,unprocessed,gunshot/0023,gunshot,7127,5.22,1,False,4.200031980872154e-06,1.0500079952180386e-06
3.096214771270752,0.9887856800522831,0.9703508532284336,25.493024469016508,25.49261926612555,28.93068670330149,True,3.096214771270752,0.9887856800522831,0.9703508532284336,25.493024469016508,25.49261926612555,28.93068670330149,0.0,0.0,0.0,0.0,17.075619571120004,17.075619571120004,17.07284352861835,17.07284352861835,0.31296875,0.0,0.0,unprocessed,gunshot/0024,gunshot,3570,12.62,3,False,7.0999376475811005e-06,1.7749844118952751e-06
2.964982748031616,0.9360440696029446,0.885875362576922,14.940689545658701,14.949427416314666,12.8524571646692,True,2.964982748031616,0.9360440696029446,0.885875362576922,14.940689545658701,14.949427416314666,12.8524571646692,0.0,0.0,0.0,0.0,4.141205711513288,4.141205711513288,4.4840688574629235,4.4840688574629235,0.121296875,0.0,0.0,unprocessed,gunshot/0025,gunshot,3729,5.7,1,True,4.00003045797348e-06,1.00000761449337e-06
4.057178020477295,0.9942465704605404,0.9915412615807163,29.30817794650356,29.305183764418974,33.790191171898286,True,4.057178020477295,0.9942465704605404,0.9915412615807162,29.30817794650356,29.305183764418974,33.790191171898286,0.0,0.0,0.0,0.0,17.555301547808277,17.555301547808277,17.51014744202511,17.51014744202511,0.122390625,0.0,0.0,unprocessed,gunshot/0026,gunshot,5142,11.88,1,False,3.8000289350748062e-06,9.500072337687016e-07
2.210749387741089,0.9888699276059765,0.9694502840540438,22.839259535131603,22.8366492029217,32.28137258269652,True,2.210749387741089,0.9888699276059765,0.9694502840540438,22.839259535131603,22.8366492029217,32.28137258269652,0.0,0.0,0.0,0.0,12.777199510819425,12.777199510819425,12.739313671135102,12.739313671135102,0.121984375,0.0,0.0,unprocessed,gunshot/0027,gunshot,3570,3.34,1,False,5.00003807246685e-06,1.2500095181167126e-06
2.0998780727386475,0.8881053100852631,0.7980772252658729,10.12985189398903,10.330191720884137,8.782391138333024,True,2.0998780727386475,0.8881053100852631,0.798077225265873,10.12985189398903,10.330191720884137,8.782391138333024,0.0,0.0,0.0,0.0,-7.876454192619265,-7.876454192619265,-6.933178845721643,-6.933178845721643,0.124234375,0.0,0.0,unprocessed,gunshot/0028,gunshot,7176,3.43,1,True,5.00003807246685e-06,1.2500095181167126e-06
1.6113640069961548,0.9440989231632242,0.8617190572670731,9.253002780708801,9.163843870777594,6.680474870124393,True,1.6113640069961548,0.9440989231632242,0.8617190572670731,9.253002780708801,9.163843870777594,6.680474870124393,0.0,0.0,0.0,0.0,7.334265449211218,7.334265449211218,7.440125081336706,7.440125081336706,0.121609375,0.0,0.0,unprocessed,gunshot/0029,gunshot,61,12.42,1,True,5.3998082876205444e-06,1.3499520719051361e-06
3.784499168395996,0.9993069829815102,0.9973775250079822,24.973043613416003,25.00366576308543,34.2801090108866,True,3.784499168395996,0.9993069829815102,0.9973775250079822,24.973043613416003,25.00366576308543,34.2801090108866,0.0,0.0,0.0,0.0,17.559232385636612,17.559232385636612,17.588367835216015,17.588367835216015,0.136265625,0.0,0.0,unprocessed,gunshot/0030,gunshot,4077,-1.14,2,False,5.100155249238014e-06,1.2750388123095036e-06
2.801285982131958,0.9967419053509738,0.9882101385151594,24.89685331897228,24.937263438799384,32.37705211948643,True,2.801285982131958,0.9967419053509738,0.9882101385151594,24.89685331897228,24.937263438799384,32.37705211948643,0.0,0.0,0.0,0.0,15.226705597489147,15.226705597489147,15.27768857068346,15.27768857068346,0.121609375,0.0,0.0,unprocessed,gunshot/0031,gunshot,5105,5.14,1,False,4.09991480410099e-06,1.0249787010252476e-06
3.70805025100708,0.9972075116152871,0.9901157629088955,31.684657967499295,31.684873803383354,33.527254321714,True,3.70805025100708,0.9972075116152871,0.9901157629088955,31.684657967499295,31.684873803383354,33.527254321714,0.0,0.0,0.0,0.0,20.610772810541434,20.610772810541434,20.61392443012432,20.61392443012432,0.121453125,0.0,0.0,unprocessed,gunshot/0032,gunshot,2300,5.47,1,False,3.8000289350748062e-06,9.500072337687016e-07
3.3162176609039307,0.9844728162257828,0.9840611439832099,29.815673339509836,29.816888651381678,32.45788592104724,True,3.3162176609039307,0.9844728162257828,0.9840611439832099,29.815673339509836,29.816888651381678,32.45788592104724,0.0,0.0,0.0,0.0,27.390051224719446,27.390051224719446,27.392116203955226,27.392116203955226,0.35340625,0.0,0.0,unprocessed,gunshot/0033,gunshot,1995,1.91,3,False,4.00003045797348e-06,1.00000761449337e-06
2.9979519844055176,0.9720718278462086,0.9627006425733492,23.868667955807364,23.867812350005938,31.359621355634456,True,2.9979519844055176,0.9720718278462086,0.9627006425733492,23.868667955807364,23.867812350005938,31.359621355634456,0.0,0.0,0.0,0.0,18.971330170139957,18.971330170139957,18.968677142346763,18.968677142346763,0.43840625,0.0,0.0,unprocessed,gunshot/0034,gunshot,6930,-2.63,4,False,6.300164386630058e-06,1.5750410966575146e-06
3.813833236694336,0.9809855905355719,0.9766605760630884,27.408547444285603,27.409013909207978,33.087946597416405,True,3.813833236694336,0.9809855905355719,0.9766605760630884,27.408547444285603,27.409013909207978,33.087946597416405,0.0,0.0,0.0,0.0,24.125202824133815,24.125202824133815,24.12614387215389,24.12614387215389,0.24284375,0.0,0.0,unprocessed,gunshot/0035,gunshot,7021,9.1,2,False,5.3998082876205444e-06,1.3499520719051361e-06
2.151745319366455,0.9536359020016125,0.8597532151377031,12.663889184934305,12.57529148808677,9.616123192212923,True,2.151745319366455,0.9536359020016125,0.8597532151377031,12.663889184934305,12.57529148808677,9.616123192212923,0.0,0.0,0.0,0.0,12.63503028519757,12.63503028519757,12.449754896796545,12.449754896796545,0.121421875,0.0,0.0,unprocessed,gunshot/0036,gunshot,7176,0.77,1,True,7.400056347250938e-06,1.8500140868127346e-06
1.7918202877044678,0.9546680656083038,0.9223325549770376,13.886980617118347,13.877623938834684,12.95586824738309,True,1.7918202877044678,0.9546680656083038,0.9223325549770376,13.886980617118347,13.877623938834684,12.95586824738309,0.0,0.0,0.0,0.0,10.594730004105159,10.594730004105159,10.63354032692235,10.63354032692235,0.2425625,0.0,0.0,unprocessed,gunshot/0037,gunshot,1221,-0.94,2,True,6.600050255656242e-06,1.6500125639140606e-06
1.6046476364135742,0.6501305161483576,0.6116905841175292,6.483545377076975,6.4301264358287735,3.5187827993736396,True,1.6046476364135742,0.6501305161483576,0.6116905841175294,6.483545377076975,6.4301264358287735,3.5187827993736396,0.0,0.0,0.0,0.0,3.1959894159779356,3.1959894159779356,3.1739703192341966,3.1739703192341966,0.2429375,0.0,0.0,unprocessed,gunshot/0038,gunshot,1188,-3.9,2,True,3.8000289350748062e-06,9.500072337687016e-07
2.6224205493927,0.9960554949830396,0.9933303592291285,15.268964200950151,15.266292030906047,33.22104063622742,True,2.6224205493927,0.9960554949830396,0.9933303592291285,15.268964200950151,15.266292030906047,33.22104063622742,0.0,0.0,0.0,0.0,6.661597667223379,6.661597667223379,6.642077417438338,6.642077417438338,0.125,0.0,0.0,unprocessed,gunshot/0039,gunshot,1995,-1.6,1,False,3.899913281202316e-06,9.74978320300579e-07
1.4958078861236572,0.9611775446532674,0.8592126209173034,11.384130464874804,11.394962114250305,10.408361098431135,True,1.4958078861236572,0.9611775446532674,0.8592126209173034,11.384130464874804,11.394962114250305,10.408361098431135,0.0,0.0,0.0,0.0,10.691658274749008,10.691658274749008,10.72537694253027,10.72537694253027,0.3135,0.0,0.0,unprocessed,artillery/0000,artillery,5142,-1.34,3,True,4.600035026669502e-06,1.1500087566673756e-06
3.522458076477051,0.9546245609070334,0.9457731680978337,26.433743555467085,26.435414299350704,31.936787044800926,True,3.522458076477051,0.9546245609070334,0.9457731680978337,26.433743555467085,26.435414299350704,31.936787044800926,0.0,0.0,0.0,0.0,9.603020593022869,9.603020593022869,9.62409808472907,9.62409808472907,0.125,0.0,0.0,unprocessed,artillery/0001,artillery,61,14.31,1,False,6.200047209858894e-06,1.5500118024647236e-06
2.640202760696411,0.9861622260325548,0.9585078058750427,15.774632525101975,15.773335308387972,30.535479848986064,True,2.640202760696411,0.9861622260325548,0.9585078058750428,15.774632525101975,15.773335308387972,30.535479848986064,0.0,0.0,0.0,0.0,5.548277149088562,5.548277149088562,5.534595169127195,5.534595169127195,0.125,0.0,0.0,unprocessed,artillery/0002,artillery,8463,11.2,1,False,3.0999071896076202e-06,7.749767974019051e-07
1.8417468070983887,0.9438138792491091,0.9115808364358192,16.04117407345299,15.975038129140565,13.000182334370848,True,1.8417468070983887,0.9438138792491091,0.9115808364358191,16.04117407345299,15.975038129140565,13.000182334370848,0.0,0.0,0.0,0.0,12.867278751333998,12.867278751333998,12.562530702670411,12.562530702670411,0.125,0.0,0.0,unprocessed,artillery/0003,artillery,3570,10.35,1,True,3.0999071896076202e-06,7.749767974019051e-07
1.9858102798461914,0.9780144844325018,0.9624688140305595,13.866019047049969,13.859238553394267,27.900968262567577,True,1.9858102798461914,0.9780144844325018,0.9624688140305595,13.866019047049969,13.859238553394267,27.900968262567577,0.0,0.0,0.0,0.0,7.471350771499486,7.471350771499486,7.449215233695728,7.449215233695728,0.25,0.0,0.0,unprocessed,artillery/0004,artillery,3570,6.43,2,False,4.600035026669502e-06,1.1500087566673756e-06
1.5547269582748413,0.9455205544985449,0.850335725543336,9.611813912458368,9.607414558494712,7.833085838336332,True,1.5547269582748413,0.9455205544985449,0.8503357255433361,9.611813912458368,9.607414558494712,7.833085838336332,0.0,0.0,0.0,0.0,5.4101181985094025,5.4101181985094025,5.25511918393571,5.25511918393571,0.25,0.0,0.0,unprocessed,artillery/0005,artillery,7127,8.98,2,True,5.200039595365524e-06,1.300009898841381e-06
2.744131565093994,0.9910847931063335,0.978004153800134,14.757554679570175,14.726509876976985,32.781950732732255,True,2.744131565093994,0.9910847931063335,0.9780041538001341,14.757554679570175,14.726509876976985,32.781950732732255,0.0,0.0,0.0,0.0,8.099677264293627,8.099677264293627,7.872492059498332,7.872492059498332,0.125,0.0,0.0,unprocessed,artillery/0006,artillery,3575,2.99,1,False,6.100162863731384e-06,1.525040715932846e-06
2.348884105682373,0.9784549076103608,0.9242136331674866,14.29722550530933,14.29424721695722,11.202739702627024,True,2.348884105682373,0.9784549076103608,0.9242136331674867,14.29722550530933,14.29424721695722,11.202739702627024,0.0,0.0,0.0,0.0,6.9947468851593015,6.9947468851593015,6.9410256992927,6.9410256992927,0.125,0.0,0.0,unprocessed,artillery/0007,artillery,8463,0.05,1,True,4.899920895695686e-06,1.2249802239239216e-06
1.3254265785217285,0.9351461212679377,0.803378636506789,7.184281673433738,7.193796039177994,5.654519757238873,True,1.3254265785217285,0.9351461212679377,0.8033786365067889,7.184281673433738,7.193796039177994,5.654519757238873,0.0,0.0,0.0,0.0,4.944345587775159,4.944345587775159,4.847922370781725,4.847922370781725,0.125,0.0,0.0,unprocessed,artillery/0008,artillery,1995,14.31,1,True,5.00003807246685e-06,1.2500095181167126e-06
